ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
ztf-29,39,0.902323483,0.641461849,5,,c_eleg,11.9796,11.502525,517,1403.75,4,c_brig,11.9796,11.62923333,706,2801.666667,3,c_japo,11.6939,11.6939,511,511,1,p_paci,11.6939,11.45712,2214,5475,5,a_lumb,11.8571,11.5867,7908,15591.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.84082,11.57389567,2371.2,5156.533333,3.4,,,,,
pro-2,40,0.92488157,0.640595588,4,,c_eleg,11.9796,11.9796,287,287,1,c_bren,11.9796,11.9796,472,1112.5,2,c_rema,11.9796,11.9796,268,268,1,p_exsp,11.9796,11.9796,5769,5769,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9796,11.9796,1699,1859.125,1.25,,,,,
flp-21,41,0.947439657,0.638778812,4,,c_eleg,11.8571,11.8571,4094,4094,1,c_brig,11.8571,11.8571,3424,3424,1,c_bren,11.9796,11.91835,62,1240,2,c_rema,11.8571,11.8571,2527,2527,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.887725,11.8724125,2526.75,2821.25,1.25,,,,,
epi-1,42,0.969997744,0.638344141,7,,c_eleg,11.9796,11.7755,306,640.5,2,c_brig,11.9796,11.66325,1065,1101,2,c_bren,11.6939,11.5204,1514,1552.5,4,c_rema,11.9796,11.9796,1180,1180,1,c_japo,11.9796,11.88436667,201,688.3333333,3,p_paci,11.5714,11.5714,5564,5564,1,a_lumb,11.9796,11.65815,2882,4111,2,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.88047143,11.72180952,1816,2119.619048,2.142857143,,,,,
cutl-11,43,0.992555831,0.637636418,7,,c_eleg,11.9796,11.9796,536,536,1,c_brig,11.9796,11.9796,1376,1376,1,c_bren,11.9796,11.9796,1881,1881,1,c_rema,11.9796,11.9796,622,622,1,c_japo,11.9796,11.91835,602,1471.5,2,p_paci,11.6939,11.5204,568,2740,2,a_lumb,11.5714,11.5714,2272,2272,1,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.88047143,11.84693571,1122.428571,1556.928571,1.285714286,,,,,
asic-2,44,1.015113918,0.637524264,4,,c_eleg,11.8571,11.8571,1681,1681,1,c_brig,11.8571,11.8571,2661,2661,1,c_bren,11.9796,11.84353333,1911,3331,3,c_rema,11.8571,11.8571,1305,1305,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.887725,11.85370833,1889.5,2244.5,1.5,,,,,
F53H2.3,45,1.037672005,0.636053413,6,4,c_eleg,11.8571,11.8571,2388,2388,1,c_brig,11.6939,11.663275,3979,12255.5,4,c_bren,11.9796,11.6135125,2854,18503.125,16,c_rema,11.6939,11.52478571,236,6121.285714,7,p_exsp,11.9796,11.66324,9337,11452.8,5,a_lumb,11.2245,11.2245,3807,3807,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.5714,11.5714,2057,7408.5,2,c_bren,11.6939,11.6939,3868,4267,2,c_rema,11.5714,11.2678625,703,3572.375,8,a_lumb,11.2245,11.2245,8173,8173,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7381,11.59106887,3766.833333,9087.951786,5.666666667,11.5153,11.43941563,3700.25,5855.21875,3.25
F32B5.6,46,1.060230092,0.635362422,8,,c_eleg,11.8571,11.744875,5667,6960,4,c_brig,11.6939,11.5153,2729,5708,2,c_bren,11.9796,11.49182,5462,13878.8,5,c_rema,11.5714,11.45575,5738,10679.5,6,c_japo,11.9796,11.7201,8022,19404.28571,7,p_paci,11.8571,11.7755,5051,8956.5,4,p_exsp,11.6939,11.63265,1296,1879.5,2,a_lumb,11.3367,11.3367,5121,5121,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7461625,11.58408688,4885.75,9073.448214,3.875,,,,,
F44E7.2,47,1.094067223,0.634442104,6,,c_eleg,11.6939,11.6939,6177,6177,1,c_brig,11.5714,11.5714,1461,1461,1,c_japo,11.9796,11.9796,2030,2030,1,p_paci,11.6939,11.6939,793,793,1,p_exsp,11.6939,11.63265,743,917.5,4,a_lumb,11.5714,11.5714,1646,1646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.70068333,11.690475,2141.666667,2170.75,1.5,,,,,
C53A3.2,47,1.094067223,0.634442104,6,,c_eleg,11.6939,11.6939,428,428,1,c_brig,11.5714,11.5714,1461,1461,1,c_japo,11.9796,11.9796,2030,2030,1,p_paci,11.6939,11.6939,793,793,1,p_exsp,11.6939,11.63265,743,917.5,4,a_lumb,11.5714,11.5714,1646,1646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.70068333,11.690475,1183.5,1212.583333,1.5,,,,,
H42K12.3,48,1.127904354,0.633692215,6,,c_eleg,11.8571,11.8571,198,198,1,c_brig,11.8571,11.8571,136,136,1,c_bren,11.8571,11.8571,187,187,1,c_rema,11.8571,11.8571,49,49,1,c_japo,11.8571,11.8571,131,131,1,p_exsp,11.8571,11.8571,786,786,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.8571,247.8333333,247.8333333,1,,,,,
F46G10.2,49,1.150462441,0.633266029,5,,c_eleg,11.9796,11.66325,4365,4431,2,c_bren,11.2245,11.2245,6696,6696,1,c_rema,11.9796,11.87755,137,3297,4,c_japo,11.9796,11.9796,97,97,1,p_exsp,11.8571,11.8571,652,652,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.80408,11.7204,2389.4,3034.6,1.8,,,,,
cth-2,50,1.173020528,0.632188922,7,,c_eleg,11.8571,11.70746667,46,1662.333333,3,c_brig,11.6939,11.6939,29,29,1,c_bren,11.9796,11.78913333,106,1435.666667,3,c_rema,11.6939,11.6939,2207,2207,1,c_japo,11.3469,11.3469,6927,6927,1,p_exsp,11.2245,11.2245,3533,3533,1,a_lumb,11.6939,11.4592,6072,10835,2,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6414,11.55928571,2702.857143,3804.142857,1.714285714,,,,,
dmsr-6,51,1.195578615,0.631784786,6,,c_eleg,11.5714,11.5714,7128,7128,1,c_brig,11.9796,11.84353333,2530,6132,3,c_bren,11.8571,11.71425,2644,4239.5,2,c_rema,11.8571,11.66324,1603,13141.2,5,c_japo,11.9796,11.9796,9157,9157,1,a_lumb,11.5714,11.5714,12506,15154,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8027,11.72390389,5928,9158.616667,2.333333333,,,,,
ipla-7,52,1.218136702,0.63138798,5,,c_eleg,11.8571,11.602,1944,2725,2,c_brig,11.3367,11.2993,1618,6649,3,c_bren,11.9796,11.66325,834,3249,2,c_rema,11.9796,11.9796,974,974,1,c_japo,11.9796,11.60205,331,570.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82652,11.62924,1140.2,2833.5,2,,,,,
Y116F11A.6,53,1.240694789,0.630087932,5,,c_eleg,11.9796,11.91835,2582,6119.5,2,c_bren,11.6939,11.6939,4262,4262,1,c_rema,11.6939,11.6939,2560,2560,1,p_paci,11.6939,11.43672,610,2569.4,5,p_exsp,11.9796,11.67346667,439,1167.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.80818,11.68326733,2090.6,3335.713333,2.4,,,,,
cwn-2,54,1.263252876,0.625420535,7,,c_eleg,11.8571,11.602,1464,2245,2,c_brig,11.3367,11.2993,820,4348,3,c_bren,11.9796,11.66325,1325,3740,2,c_rema,11.9796,11.9796,6402,6402,1,c_japo,11.9796,11.60205,8444,8683.5,2,p_paci,11.5714,11.5714,1107,1107,1,a_lumb,11.9796,11.48978,12099,38038.2,5,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.81194286,11.60105429,4523,9223.385714,2.285714286,,,,,
2RSSE.1,55,1.297090007,0.625393014,4,,c_eleg,11.9796,11.9796,11550,11550,1,c_brig,11.9796,11.9796,6782,6782,1,c_bren,11.8571,11.59183333,4998,16587.33333,3,c_rema,11.9796,11.7755,4504,5121.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.948975,11.83163333,6958.5,10010.20833,1.75,,,,,
tig-3,55,1.297090007,0.625393014,4,,c_eleg,11.9796,11.9796,4883,4883,1,c_brig,11.9796,11.9796,11118,11118,1,c_bren,11.8571,11.59183333,1535,10519.66667,3,c_rema,11.9796,11.7755,5257,5874.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.948975,11.83163333,5698.25,8098.791667,1.75,,,,,
octr-1,56,1.330927137,0.623880353,5,,c_eleg,11.8571,11.71425,904,7487.5,2,c_bren,11.9796,11.83675,2983,8544.5,2,c_japo,11.5714,11.5714,7296,7296,1,p_paci,11.8571,11.8571,3073,3073,1,p_exsp,11.8571,11.8571,3116,3116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82446,11.76732,3474.4,5903.4,1.4,,,,,
W06H8.6,57,1.364764268,0.623469334,4,,c_eleg,11.8571,11.8571,7116,7116,1,c_brig,11.8571,11.8571,6362,6362,1,c_bren,11.8571,11.8571,6183,6183,1,c_rema,11.8571,11.8571,5681,5681,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.8571,6335.5,6335.5,1,,,,,
F38B6.3,57,1.364764268,0.623469334,4,,c_eleg,11.8571,11.8571,2647,2647,1,c_brig,11.8571,11.8571,2261,2261,1,c_bren,11.8571,11.8571,2900,2900,1,c_rema,11.8571,11.8571,2258,2258,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.8571,2516.5,2516.5,1,,,,,
cut-2,58,1.409880442,0.623457405,4,,c_eleg,11.8571,11.8571,1327,1327,1,c_brig,11.8571,11.8571,1702,1702,1,c_bren,11.8571,11.8571,964,973.5,2,c_rema,11.8571,11.8571,1329,1329,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.8571,1330.5,1332.875,1.25,,,,,
ztf-16,58,1.409880442,0.623457405,4,,c_eleg,11.8571,11.8571,511,511,1,c_bren,11.8571,11.8571,779,779,1,c_rema,11.8571,11.8571,527,3449,2,c_japo,11.8571,11.8571,485,485,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8571,11.8571,575.5,1306,1.25,,,,,
msp-59,59,1.443717573,0.623214897,5,,c_eleg,11.8571,11.8571,187,187,1,c_rema,11.6939,11.6939,165,165,1,c_japo,11.9796,11.9796,923,1957.5,2,p_paci,11.6939,11.6939,1938,1938,1,a_lumb,11.3367,11.3367,695,695,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71224,11.71224,781.6,988.5,1.2,,,,,
T23E7.2,60,1.46627566,0.622518845,6,,c_eleg,11.8571,11.8571,330,330,1,c_brig,11.8571,11.8571,108,108,1,c_bren,11.9796,11.93876667,364,2424,3,c_rema,11.8571,11.8571,369,369,1,p_paci,11.3469,11.2857,1501,2867,2,p_exsp,11.6939,11.6939,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.76528333,11.74827778,445.6666667,1016.666667,1.5,,,,,
tkr-2,61,1.488833747,0.620302783,5,2,c_eleg,11.8571,11.8571,7547,7547,1,c_brig,11.8571,11.76186667,4290,6333,3,c_bren,11.8571,11.79996,9227,12101.4,5,c_rema,11.8571,11.71425,2684,4069.5,2,c_japo,11.8571,11.8571,10042,10042,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.2245,11.2245,2376,2376,1,p_paci,11.6939,11.6939,1674,1674,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8571,11.79805533,6758,8018.58,2.4,11.4592,11.4592,2025,2025,1
scrt-1,62,1.511391834,0.619995362,5,,c_eleg,11.6939,11.6939,1727,1727,1,c_brig,11.6939,11.6939,1479,1479,1,c_rema,11.6939,11.6939,2239,2239,1,c_japo,11.9796,11.89793333,1472,2210.333333,3,a_lumb,11.6939,11.6939,1005,1005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75104,11.73470667,1584.4,1732.066667,1.4,,,,,
nid-1,63,1.533949921,0.617468432,7,,c_eleg,11.9796,11.9796,1192,1192,1,c_brig,11.8571,11.5969,794,879.5,2,c_rema,11.9796,11.5136,1317,1933.666667,3,c_japo,11.5714,11.5714,9841,9841,1,p_paci,11.6939,11.6939,3423,3423,1,p_exsp,11.6939,11.6939,3517,3517,1,a_lumb,11.9796,11.57142,2931,10719.2,5,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82215714,11.66010286,3287.857143,4500.766667,2,,,,,
daf-38,64,1.556508008,0.617347998,6,,c_eleg,11.6939,11.63265,16988,18744,2,c_brig,11.6939,11.6939,15432,15432,1,c_bren,11.8571,11.8571,17964,17964,1,c_rema,11.8571,11.61562222,278,12169.55556,9,c_japo,11.8571,11.62923333,11493,14829.33333,3,p_exsp,11.8571,11.8571,5719,5719,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8027,11.71426759,11312.33333,14142.98148,2.833333333,,,,,
lsy-2,65,1.579066095,0.617210207,4,,c_eleg,11.8571,11.8571,91,91,1,c_japo,11.8571,11.5884,414,8513,3,p_exsp,11.9796,11.9796,1296,1296,2,a_lumb,11.8571,11.551,3445,4481.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.887725,11.744025,1311.5,3595.416667,2.25,,,,,
gon-1,66,1.601624182,0.617112685,5,4,c_eleg,11.9796,11.9796,7608,7608,1,c_brig,11.8571,11.5561,1785,5534.25,4,c_bren,11.8571,11.42515,1764,8436,6,c_rema,11.6939,11.4966,857,2949.666667,3,p_exsp,11.9796,11.60205,27,402.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.2245,11.2245,3106,3106,1,c_brig,11.3367,11.3367,8401,8401,1,c_bren,11.3367,11.3367,8448,8469,2,c_rema,11.5714,11.45405,11658,12061.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.87346,11.6119,2408.2,4986.083333,3.2,11.367325,11.3379875,7903.25,8009.375,1.5
F49E2.1,67,1.624182269,0.614442611,6,,c_eleg,11.9796,11.9796,944,944,1,c_brig,11.9796,11.9796,1828,1828,1,c_bren,11.6939,11.4592,1533,1875,2,p_paci,11.8571,11.5408,3268,3510,2,p_exsp,11.6939,11.5153,1897,1942,2,a_lumb,11.2245,11.2245,6631,6631,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7381,11.6165,2683.5,2788.333333,1.5,,,,,
sem-5,68,1.646740356,0.612520613,6,,c_eleg,11.9796,11.5561,322,6211.75,4,c_brig,11.9796,11.9796,5349,5349,1,c_bren,11.9796,11.84353333,518,5289.666667,3,c_rema,11.9796,11.9796,3743,3743,1,c_japo,11.3367,11.2993,5047,5399,3,p_exsp,11.9796,11.5578,2547,2985,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87245,11.70265556,2921,4829.569444,2.5,,,,,
F46G10.1,69,1.669298443,0.611635842,5,,c_eleg,11.9796,11.66325,6631,6697,2,c_bren,11.2245,11.2245,3216,3216,1,c_rema,11.9796,11.87755,2305,4250,4,c_japo,11.9796,11.9796,4474,4474,1,a_lumb,11.5714,11.5714,2367,2367,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.74694,11.66326,3798.6,4200.8,1.8,,,,,
calu-1,70,1.691856531,0.610391268,5,,c_eleg,11.9796,11.9796,18,18,1,c_bren,11.8571,11.8571,1486,1486,1,c_rema,11.9796,11.9796,1497,1497,1,c_japo,11.3469,11.3469,4835,4835,1,a_lumb,11.8571,11.8571,6684,6684,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.80406,11.80406,2904,2904,1,,,,,
C07E3.10,71,1.714414618,0.608564429,4,,c_eleg,11.9796,11.9796,971,971,1,c_bren,11.9796,11.9796,1025,1025,1,c_rema,11.9796,11.9796,853,853,1,p_exsp,11.6939,11.6939,123,123,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.908175,11.908175,743,743,1,,,,,
asp-13,72,1.736972705,0.608524493,5,,c_eleg,11.9796,11.4762,4566,10962.33333,3,c_brig,11.9796,11.5561,1158,8689.25,4,c_rema,11.6939,11.5374,1920,11851.33333,3,c_japo,11.6939,11.46122,8818,16967.8,5,a_lumb,11.8571,11.5408,1139,1397,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.84082,11.514344,3520.2,9973.543333,3.4,,,,,
seb-3,73,1.759530792,0.603874263,4,2,c_eleg,11.8571,11.8571,5561,5561,1,c_brig,11.8571,11.8571,8050,8050,1,c_rema,11.8571,11.8571,6064,6064,1,p_exsp,11.8571,11.8571,2962,2962,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.2245,11.2245,3621,3621,1,c_brig,11.3367,11.3367,1165,1165,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8571,11.8571,5659.25,5659.25,1,11.2806,11.2806,2393,2393,1
dpy-10,74,1.782088879,0.603624485,5,4,c_eleg,11.9796,11.83675,1038,1111,2,c_brig,11.9796,11.9796,864,864,1,c_bren,11.9796,11.83675,846,923.5,2,c_japo,11.9796,11.9796,2082,2082,1,a_lumb,11.8571,11.5408,2959,3978.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3469,11.3469,252,252,1,c_bren,11.3469,11.3469,263,263,1,p_exsp,11.5714,11.5714,271,271,1,a_lumb,11.8571,11.71425,2078,5504.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9551,11.8347,1557.8,1791.8,1.6,11.530575,11.4948625,716,1572.625,1.25
osta-2,75,1.804646966,0.601252797,6,,c_eleg,11.6939,11.53743333,53,3409.333333,3,c_brig,11.5714,11.5714,236,236,1,c_bren,11.9796,11.9796,2652,2658.5,2,c_rema,11.5714,11.5714,1621,2641,2,p_paci,11.8571,11.71425,1396,2482,2,p_exsp,11.8571,11.71425,1538,2685,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75508333,11.68138889,1249.333333,2351.972222,2,,,,,
F55D12.1,76,1.827205053,0.598696947,6,,c_eleg,11.9796,11.91835,459,1030,2,c_brig,11.8571,11.8571,338,338,1,c_bren,11.9796,11.91835,1689,3072.5,4,c_rema,11.3367,11.2806,1165,2233,2,c_japo,11.8571,11.8571,311,311,1,p_exsp,11.6939,11.4005,417,4410.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.784,11.70533333,729.8333333,1899.208333,2.333333333,,,,,
zig-6,77,1.861042184,0.595183007,4,,c_eleg,11.8571,11.8571,2328,2328,1,c_brig,11.9796,11.9796,2216,2216,1,c_bren,11.8571,11.551,1218,4017,3,c_japo,11.8571,11.7755,222,1725.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.887725,11.7908,1496,2571.625,1.75,,,,,
